ICS Lab 1,1,0,13,,
ICS Lab 2,1,0,13,,
ICS Lab 3,1,0,13,,
Physics lab,3,0,13,,
41,2,0,5,,
42,2,1,6,
44,2,1,6,
43,2,1,6,
45,2,1,6,
46,2,1,6,
47,2,1,6,
48,2,1,6,
49,2,1,6,
51,2,0,13,,
52,2,0,13,,
53,2,0,13,,
54,2,0,13,,
55,2,0,13,,
56,2,0,13,,
57,2,0,13,,
58,2,0,13,,
59,2,0,13,,
60,2,0,13,,
